192.168.1.103 - - [30/Jul/2025:07:53:35 +0000] "GET /identity/v3/ HTTP/1.1" 200 504 "-" "curl/8.5.0"
192.168.1.103 - - [30/Jul/2025:07:53:47 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 593 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:47 +0000] "GET /identity/v3/users/5474bd7afb374ffab0c385fcac17773b HTTP/1.1" 200 538 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:47 +0000] "GET /identity/v3/projects/ac72e74164a4442fbc9be21cc526183c HTTP/1.1" 200 547 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:47 +0000] "PUT /identity/v3/projects/ac72e74164a4442fbc9be21cc526183c/users/5474bd7afb374ffab0c385fcac17773b/roles/f93e7c1a6bfe456d88ec26484f9e02b7 HTTP/1.1" 204 201 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:47 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:47 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:47 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "python-keystoneclient"
192.168.1.103 - - [30/Jul/2025:07:53:47 +0000] "POST /identity/v3/projects HTTP/1.1" 201 556 "-" "python-keystoneclient"
192.168.1.103 - - [30/Jul/2025:07:53:47 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:47 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:47 +0000] "GET /identity/v3/roles/reader HTTP/1.1" 404 336 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 593 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "GET /identity/v3/users/5474bd7afb374ffab0c385fcac17773b HTTP/1.1" 200 538 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "GET /identity/v3/projects/ac72e74164a4442fbc9be21cc526183c HTTP/1.1" 200 547 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "GET /identity/v3/role_assignments?role.id=f93e7c1a6bfe456d88ec26484f9e02b7&scope.project.id=ac72e74164a4442fbc9be21cc526183c&user.id=5474bd7afb374ffab0c385fcac17773b HTTP/1.1" 200 860 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "POST /identity/v3/users HTTP/1.1" 201 537 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "GET /identity/v3/roles/admin HTTP/1.1" 404 335 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "GET /identity/v3/roles?name=admin HTTP/1.1" 200 591 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "GET /identity/v3/users/9cde847e4c15466584422305fc590b64 HTTP/1.1" 200 532 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "GET /identity/v3/projects/d3a87aef8dd544939817082c681f2907 HTTP/1.1" 200 551 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "PUT /identity/v3/projects/d3a87aef8dd544939817082c681f2907/users/9cde847e4c15466584422305fc590b64/roles/2f170876d5794d32b4820ca285967826 HTTP/1.1" 204 201 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "GET /identity/v3/roles/anotherrole HTTP/1.1" 404 341 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "GET /identity/v3/roles?name=anotherrole HTTP/1.1" 200 586 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "GET /identity/v3/users/9cde847e4c15466584422305fc590b64 HTTP/1.1" 200 532 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "GET /identity/v3/projects/d3a87aef8dd544939817082c681f2907 HTTP/1.1" 200 551 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:48 +0000] "PUT /identity/v3/projects/d3a87aef8dd544939817082c681f2907/users/9cde847e4c15466584422305fc590b64/roles/f10b8776e71d44a6857b0252480777be HTTP/1.1" 204 201 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "POST /identity/v3/users HTTP/1.1" 201 551 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "GET /identity/v3/roles/admin HTTP/1.1" 404 335 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "GET /identity/v3/roles?name=admin HTTP/1.1" 200 591 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "GET /identity/v3/users/9cde847e4c15466584422305fc590b64 HTTP/1.1" 200 532 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "GET /identity/v3/projects/d3a87aef8dd544939817082c681f2907 HTTP/1.1" 200 551 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "GET /identity/v3/role_assignments?role.id=2f170876d5794d32b4820ca285967826&scope.project.id=d3a87aef8dd544939817082c681f2907&user.id=9cde847e4c15466584422305fc590b64 HTTP/1.1" 200 860 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "GET /identity/v3/roles/anotherrole HTTP/1.1" 404 341 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "GET /identity/v3/roles?name=anotherrole HTTP/1.1" 200 586 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "GET /identity/v3/users/9cde847e4c15466584422305fc590b64 HTTP/1.1" 200 532 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "GET /identity/v3/projects/d3a87aef8dd544939817082c681f2907 HTTP/1.1" 200 551 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "GET /identity/v3/role_assignments?role.id=f10b8776e71d44a6857b0252480777be&scope.project.id=d3a87aef8dd544939817082c681f2907&user.id=9cde847e4c15466584422305fc590b64 HTTP/1.1" 200 860 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 593 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "GET /identity/v3/users/bd84cbe8d05f49ba98c0c0cc9f4a4bd1 HTTP/1.1" 200 546 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:49 +0000] "GET /identity/v3/projects/d3a87aef8dd544939817082c681f2907 HTTP/1.1" 200 551 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "PUT /identity/v3/projects/d3a87aef8dd544939817082c681f2907/users/bd84cbe8d05f49ba98c0c0cc9f4a4bd1/roles/45639e3f12014f8bb2f141ec952c731c HTTP/1.1" 204 201 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "POST /identity/v3/users HTTP/1.1" 201 551 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 593 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "GET /identity/v3/users/bd84cbe8d05f49ba98c0c0cc9f4a4bd1 HTTP/1.1" 200 546 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "GET /identity/v3/projects/d3a87aef8dd544939817082c681f2907 HTTP/1.1" 200 551 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "GET /identity/v3/role_assignments?role.id=45639e3f12014f8bb2f141ec952c731c&scope.project.id=d3a87aef8dd544939817082c681f2907&user.id=bd84cbe8d05f49ba98c0c0cc9f4a4bd1 HTTP/1.1" 200 860 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "GET /identity/v3/roles/reader HTTP/1.1" 404 336 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 593 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "GET /identity/v3/users/9ef708abd3e447fb84aa9eba009dc75f HTTP/1.1" 200 546 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "GET /identity/v3/projects/d3a87aef8dd544939817082c681f2907 HTTP/1.1" 200 551 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "PUT /identity/v3/projects/d3a87aef8dd544939817082c681f2907/users/9ef708abd3e447fb84aa9eba009dc75f/roles/f93e7c1a6bfe456d88ec26484f9e02b7 HTTP/1.1" 204 201 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:50 +0000] "POST /identity/v3/users HTTP/1.1" 201 547 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "GET /identity/v3/roles/reader HTTP/1.1" 404 336 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 593 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "GET /identity/v3/users/9ef708abd3e447fb84aa9eba009dc75f HTTP/1.1" 200 546 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "GET /identity/v3/projects/d3a87aef8dd544939817082c681f2907 HTTP/1.1" 200 551 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "GET /identity/v3/role_assignments?role.id=f93e7c1a6bfe456d88ec26484f9e02b7&scope.project.id=d3a87aef8dd544939817082c681f2907&user.id=9ef708abd3e447fb84aa9eba009dc75f HTTP/1.1" 200 860 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 593 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "GET /identity/v3/users/0ad6e45dd6c2490ea859b3b3a01d248e HTTP/1.1" 200 542 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "GET /identity/v3/role_assignments?role.id=45639e3f12014f8bb2f141ec952c731c&user.id=0ad6e45dd6c2490ea859b3b3a01d248e&scope.system=all HTTP/1.1" 200 475 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "POST /identity/v3/users HTTP/1.1" 201 547 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 593 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "GET /identity/v3/users/0ad6e45dd6c2490ea859b3b3a01d248e HTTP/1.1" 200 542 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "PUT /identity/v3/system/users/0ad6e45dd6c2490ea859b3b3a01d248e/roles/45639e3f12014f8bb2f141ec952c731c HTTP/1.1" 204 201 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:51 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:52 +0000] "GET /identity/v3/roles/reader HTTP/1.1" 404 336 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:52 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 593 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:52 +0000] "GET /identity/v3/users/4b7cda26ede14d8b8b15e6a87c9d4c5e HTTP/1.1" 200 542 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:52 +0000] "GET /identity/v3/role_assignments?role.id=f93e7c1a6bfe456d88ec26484f9e02b7&user.id=4b7cda26ede14d8b8b15e6a87c9d4c5e&scope.system=all HTTP/1.1" 200 475 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:52 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:52 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:52 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:52 +0000] "POST /identity/v3/groups HTTP/1.1" 201 483 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
192.168.1.103 - - [30/Jul/2025:07:53:52 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.6.0 keystoneauth1/5.11.1 python-requests/2.32.4 CPython/3.12.3"
